longitude,latitude,deff
-154.31,61.244,8.3
-154.58,61.269,-2
-154.74,61.283,0.7
-154.51,61.263,-2
-154.65,61.275,9.1
-154.43,61.256,28
-154.37,61.25,10
-154.51,61.263,-3
-154.54,61.266,-9
-154.58,61.269,-13
-154.22,61.237,-9
-154.51,61.263,-4
-154.08,61.224,-14
-154.48,61.261,-50
-154.55,61.267,-10
-154.08,61.224,-14
-154.09,61.225,-5
-154.67,61.278,2.3
-154.64,61.275,-3
-154.71,61.282,17
-154.45,61.259,-41
-154.33,61.247,6.7
-154.62,61.274,-9
-154.09,61.226,-10
-154.48,61.261,-46
-154.43,61.257,19
-154.37,61.252,11
-154.36,61.251,3.8
-154.41,61.255,2.6
-154.61,61.274,-6
-154.54,61.267,-16
-154.41,61.256,5.6
-154.76,61.287,19
-154.56,61.269,-31
-154.32,61.248,16
-154.38,61.253,1.7
-154.47,61.262,-42
-154.68,61.28,12
-154.51,61.265,-23
-154.54,61.267,-17
-154.54,61.268,-18
-154.39,61.254,18
-154.51,61.266,-12
-154.54,61.268,-17
-154.57,61.271,-34
-154.33,61.249,9.6
-154.62,61.275,-4
-154.43,61.258,25
-154.47,61.262,-39
-154.33,61.25,3
-154.77,61.289,30
-154.7,61.283,19
-154.66,61.28,-24
-154.3,61.247,13
-154.7,61.283,20
-154.36,61.253,-0
-154.4,61.256,16
-154.62,61.276,-6
-154.26,61.244,-25
-154.31,61.248,19
-154.77,61.29,27
-154.25,61.243,-31
-154.45,61.261,-38
-154.2,61.238,-21
-154.22,61.24,-1
-154.47,61.263,-43
-154.32,61.25,10
-154.45,61.261,-50
-154.38,61.255,6.3
-154.32,61.25,18
-154.63,61.278,4.9
-154.21,61.24,-1
-154.44,61.261,10
-154.71,61.285,11
-154.57,61.273,-23
-154.48,61.264,-33
-154.4,61.258,10
-154.62,61.277,1.4
-154.75,61.289,14
-154.75,61.289,17
-154.75,61.289,35
-154.4,61.257,4.4
-154.17,61.237,-26
-154.59,61.275,-15
-154.4,61.258,6.5
-154.69,61.284,-3
-154.47,61.264,-46
-154.52,61.269,0.8
-154.59,61.275,-9
-154.23,61.242,-26
-154.65,61.281,17
-154.2,61.239,-15
-154.41,61.259,5.8
-154.38,61.257,1.4
-154.65,61.281,24
-154.36,61.255,3.5
-154.53,61.27,7.5
-154.7,61.286,11
-154.59,61.276,-13
-154.34,61.254,4.9
-154.21,61.242,-3
-154.32,61.252,7.3
-154.36,61.255,11
-154.35,61.254,16
-154.76,61.292,23
-154.1,61.231,-4
-154.59,61.277,-20
-154.59,61.277,-5
-154.59,61.277,-14
-154.45,61.265,-55
-154.23,61.244,-26
-154.7,61.287,2.5
-154.71,61.288,15
-154.21,61.243,-5
-154.46,61.266,-48
-154.6,61.278,-2
-154.44,61.264,-30
-154.34,61.255,4.6
-154.1,61.233,3.1
-154.43,61.263,4.7
-154.65,61.283,16
-154.37,61.258,0.3
-154.59,61.278,-19
-154.47,61.267,-65
-154.51,61.27,-7
-154.39,61.26,8
-154.38,61.26,14
-154.44,61.265,-22
-154.51,61.271,-14
-154.61,61.28,5.6
-154.26,61.248,-16
-154.45,61.266,-65
-154.69,61.288,10
-154.13,61.236,-22
-154.25,61.248,-4
-154.37,61.258,-9
-154.64,61.283,11
-154.18,61.241,-12
-154.34,61.256,6.1
-154.64,61.283,5.4
-154.21,61.244,-18
-154.55,61.275,-26
-154.21,61.245,-0
-154.54,61.274,20
-154.31,61.253,-6
-154.11,61.235,-10
-154.65,61.285,15
-154.43,61.265,-8
-154.62,61.283,10
-154.11,61.235,-6
-154.49,61.271,-20
-154.11,61.236,-11
-154.44,61.267,-13
-154.75,61.294,20
-154.57,61.278,-19
-154.72,61.292,7.5
-154.74,61.294,22
-154.29,61.253,-12
-154.43,61.266,-8
-154.5,61.273,1.7
-154.5,61.272,-20
-154.34,61.258,-3
-154.21,61.246,-7
-154.62,61.283,6.3
-154.74,61.294,14
-154.71,61.292,-4
-154.61,61.282,7.8
-154.61,61.282,8.8
-154.32,61.257,0.9
-154.42,61.266,-17
-154.67,61.289,23
-154.12,61.239,-17
-154.73,61.294,23
-154.49,61.272,-21
-154.49,61.272,-14
-154.71,61.293,4.4
-154.49,61.273,-28
-154.12,61.239,-23
-154.52,61.276,-18
-154.3,61.256,-9
-154.37,61.263,6.9
-154.74,61.296,4.4
-154.54,61.278,-19
-154.74,61.296,7.8
-154.61,61.284,-4
-154.71,61.294,12
-154.6,61.283,-15
-154.63,61.286,4.8
-154.58,61.282,-10
-154.44,61.27,-5
-154.4,61.266,19
-154.45,61.27,-6
-154.54,61.279,-2
-154.72,61.295,13
-154.71,61.294,4.6
-154.5,61.275,-14
-154.35,61.261,-3
-154.49,61.275,8.2
-154.43,61.269,-34
-154.11,61.24,-28
-154.22,61.25,-23
-154.71,61.294,2.3
-154.54,61.28,-4
-154.3,61.257,-10
-154.42,61.268,-21
-154.34,61.262,-0
-154.3,61.258,-8
-154.33,61.26,15
-154.73,61.296,15
-154.61,61.286,2.9
-154.55,61.28,-1
-154.37,61.265,13
-154.43,61.27,-21
-154.63,61.288,3.9
-154.65,61.289,2.8
-154.45,61.272,-43
-154.5,61.276,-7
-154.55,61.281,-7
-154.52,61.278,0.9
-154.39,61.267,8.3
-154.61,61.287,4
-154.49,61.276,-16
-154.69,61.294,9.2
-154.44,61.271,-6
-154.33,61.262,-1
-154.49,61.276,-7
-154.4,61.268,8.9
-154.72,61.297,4.4
-154.16,61.246,-38
-154.69,61.294,5.3
-154.53,61.28,2.6
-154.51,61.278,-10
-154.56,61.283,-16
-154.46,61.274,-31
-154.48,61.276,-28
-154.74,61.299,10
-154.64,61.29,-2
-154.54,61.281,7
-154.41,61.27,-15
-154.66,61.292,14
-154.54,61.281,5.6
-154.43,61.272,-22
-154.6,61.287,-0
-154.59,61.286,-18
-154.29,61.259,-5
-154.49,61.277,5.2
-154.33,61.263,0.5
-154.55,61.282,-2
-154.48,61.277,-32
-154.04,61.236,-24
-154.68,61.294,4.7
-154.33,61.263,-7
-154.43,61.272,-14
-154.59,61.286,-13
-154.59,61.287,-5
-154.43,61.272,-13
-154.72,61.298,-2
-154.5,61.278,9.5
-154.5,61.279,7.8
-154.49,61.277,-30
-154.29,61.26,9
-154.75,61.301,24
-154.45,61.274,-6
-154.61,61.289,7.3
-154.56,61.285,-12
-154.58,61.286,-13
-154.41,61.271,-22
-154.57,61.286,-8
-154.72,61.299,16
-154.38,61.269,12
-154.21,61.253,-19
-154.52,61.282,-0
-154.53,61.282,14
-154.57,61.286,2.3
-154.61,61.29,3.9
-154.42,61.273,-14
-154.64,61.292,21
-154.54,61.283,7.9
-154.52,61.282,14
-154.25,61.258,-3
-154.41,61.273,-13
-154.64,61.293,14
-154.51,61.281,-12
-154.69,61.298,5
-154.17,61.25,-20
-154.21,61.254,-2
-154.45,61.277,-2
-154.17,61.251,-24
-154.34,61.267,-5
-154.42,61.275,-20
-154.46,61.278,-13
-154.73,61.302,21
-154.47,61.278,-21
-154.17,61.251,-21
-154.34,61.267,-9
-154.27,61.261,-7
-154.53,61.284,-11
-154.47,61.279,-16
-154.74,61.303,8.2
-154.41,61.274,-13
-154.59,61.29,9.9
-154.68,61.298,-0
-154.27,61.261,-28
-154.57,61.288,-10
-154.74,61.304,3.6
-154.47,61.28,-12
-154.53,61.285,15
-154.42,61.275,-10
-154.68,61.298,13
-154.5,61.283,-4
-154.47,61.28,-7
-154.4,61.274,-2
-154.37,61.271,14
-154.37,61.271,26
-154.58,61.29,5.1
-154.64,61.295,5.6
-154.34,61.268,11
-154.6,61.291,2.5
-154.16,61.252,-33
-154.71,61.302,26
-154.53,61.286,4.6
-154.53,61.286,-7
-154.4,61.274,6.4
-154.27,61.262,-7
-154.64,61.296,15
-154.45,61.278,6.6
-154.28,61.263,-2
-154.42,61.276,-10
-154.22,61.258,-1
-154.41,61.275,-14
-154.65,61.297,9.9
-154.57,61.29,2.8
-154.52,61.285,7.2
-154.47,61.281,-14
-154.68,61.3,-1
-154.03,61.24,-15
-154.47,61.281,-16
-154.42,61.277,-8
-154.69,61.301,20
-154.68,61.3,23
-154.22,61.258,-0
-154.33,61.268,22
-154.72,61.303,25
-154.54,61.287,12
-154.73,61.304,30
-154.72,61.304,37
-154.44,61.279,22
-154.28,61.264,-10
-154.37,61.273,32
-154.16,61.254,-49
-154.73,61.305,34
-154.74,61.306,1.7
-154.54,61.288,1.2
-154.19,61.256,-25
-154.51,61.286,-2
-154.47,61.282,-8
-154.29,61.266,11
-154.46,61.281,-15
-154.47,61.282,-18
-154.5,61.285,10
-154.29,61.266,21
-154.2,61.257,-18
-154.53,61.288,-0
-154.54,61.288,-0
-154.46,61.281,-8
-154.73,61.305,59
-154.53,61.288,3.1
-154.61,61.295,10
-154.51,61.286,-1
-154.66,61.3,28
-154.46,61.282,15
-154.42,61.278,-14
-154.2,61.258,-23
-154.56,61.291,-25
-154.64,61.299,14
-154.7,61.303,18
-154.48,61.284,-7
-154.59,61.294,9.3
-154.34,61.271,5.9
-154.51,61.287,6.7
-154.53,61.289,-4
-154.64,61.299,26
-154.5,61.286,-6
-154.41,61.278,0.3
-154.34,61.272,4.3
-154.69,61.303,13
-154.08,61.248,-6
-154.5,61.287,8.1
-154.27,61.266,-3
-154.66,61.301,22
-154.08,61.248,-3
-154.46,61.283,15
-154.17,61.257,-23
-154.29,61.267,3.4
-154.1,61.25,-26
-154.59,61.295,11
-154.63,61.299,15
-154.5,61.287,13
-154.63,61.299,17
-154.68,61.303,24
-154.37,61.276,7.3
-154.29,61.268,0.5
-154.69,61.305,16
-154.4,61.278,-13
-154.09,61.25,2
-154.44,61.282,16
-154.55,61.293,-0
-154.7,61.306,24
-154.67,61.304,18
-154.55,61.293,7.6
-154.55,61.293,17
-154.62,61.299,9.7
-154.17,61.258,-19
-154.56,61.294,-18
-154.72,61.308,20
-154.61,61.298,4.8
-154.39,61.279,1.8
-154.13,61.254,-7
-154.5,61.289,1.5
-154.26,61.267,2
-154.27,61.268,-18
-154.59,61.297,21
-154.41,61.281,10
-154.4,61.28,-6
-154.68,61.305,11
-154.44,61.284,15
-154.5,61.289,3.6
-154.13,61.256,-23
-154.26,61.268,1.4
-154.13,61.256,-30
-154.71,61.308,13
-154.49,61.289,-10
-154.4,61.281,-7
-154.48,61.288,-20
-154.39,61.28,10
-154.39,61.28,2.2
-154.49,61.289,2.8
-154.5,61.29,7.4
-154.71,61.308,18
-154.22,61.265,1.1
-154.44,61.285,19
-154.59,61.299,9.7
-154.28,61.27,-6
-154.42,61.284,-4
-154.42,61.284,1.1
-154.47,61.288,19
-154.66,61.306,28
-154.48,61.289,5.6
-154.45,61.287,26
-154.13,61.257,6.2
-154.47,61.288,12
-154.53,61.294,10
-154.47,61.289,20
-154.49,61.29,-3
-154.48,61.289,5.4
-154.49,61.291,8.2
-154.07,61.252,-4
-154.75,61.314,40
-154.4,61.283,13
-154.53,61.295,14
-154.11,61.256,-16
-154.52,61.294,14
-154.73,61.313,35
-154.5,61.292,26
-154.45,61.288,25
-154.11,61.257,-19
-154.47,61.289,24
-154.33,61.277,20
-154.45,61.288,21
-154.62,61.304,29
-154.4,61.284,-8
-154.12,61.258,-10
-154.11,61.257,-24
-154.4,61.284,7.6
-154.46,61.289,31
-154.12,61.258,-9
-154.57,61.299,16
-154.15,61.261,15
-154.42,61.285,8
-154.61,61.303,23
-154.55,61.298,2.5
-154.12,61.258,-12
-154.61,61.303,17
-154.74,61.314,35
-154.24,61.269,-2
-154.39,61.283,8.5
-154.66,61.308,25
-154.4,61.285,7
-154.46,61.289,22
-154.61,61.304,26
-154.74,61.315,53
-154.49,61.292,10
-154.31,61.276,1.6
-154.44,61.289,34
-154.74,61.315,66
-154.4,61.285,-6
-154.34,61.28,18
-154.75,61.316,48
-154.39,61.284,4.1
-154.48,61.292,6
-154.06,61.254,5.1
-154.55,61.299,-3
-154.56,61.299,-2
-154.44,61.289,29
-154.31,61.277,-0
-154.51,61.296,13
-154.24,61.271,1.9
-154.51,61.296,21
-154.57,61.301,17
-154.18,61.266,-11
-154.49,61.294,15
-154.19,61.266,-21
-154.45,61.29,25
-154.74,61.317,52
-154.47,61.293,11
-154.28,61.275,-9
-154.31,61.278,8.4
-154.5,61.295,7.7
-154.48,61.293,8
-154.4,61.286,14
-154.31,61.278,13
-154.5,61.296,15
-154.5,61.295,12
-154.57,61.302,16
-154.54,61.299,-5
-154.28,61.276,-7
-154.61,61.306,33
-154.74,61.318,42
-154.54,61.299,-14
-154.45,61.291,24
-154.71,61.315,12
-154.34,61.282,27
-154.43,61.29,24
-154.73,61.317,23
-154.66,61.311,5.9
-154.41,61.288,2.4
-154.28,61.277,-3
-154.38,61.286,21
-154.44,61.291,30
-154.46,61.293,-8
-154.52,61.299,1
-154.66,61.311,7.9
-154.34,61.283,21
-154.48,61.296,1.1
-154.34,61.283,32
-154.6,61.307,27
-154.68,61.313,13
-154.62,61.309,19
-154.43,61.292,8.1
-154.63,61.309,18
-154.21,61.271,-9
-154.56,61.304,34
-154.64,61.31,21
-154.71,61.317,5.7
-154.45,61.294,-10
-154.72,61.318,22
-154.43,61.292,12
-154.58,61.306,28
-154.68,61.314,5.4
-154.37,61.287,-3
-154.41,61.29,6.6
-154.61,61.308,40
-154.54,61.302,-0
-154.45,61.294,-3
-154.69,61.316,23
-154.71,61.317,-0
-154.45,61.294,-5
-154.5,61.299,10
-154.12,61.264,3
-154.5,61.299,15
-154.76,61.322,32
-154.26,61.277,-4
-154.66,61.313,-10
-154.2,61.272,-12
-154.42,61.292,35
-154.58,61.307,30
-154.54,61.303,-15
-154.37,61.288,12
-154.66,61.314,-1
-154.29,61.281,-10
-154.17,61.27,-3
-154.18,61.27,3.9
-154.57,61.306,1.4
-154.26,61.278,1.6
-154.74,61.321,32
-154.69,61.317,11
-154.53,61.303,-23
-154.05,61.259,-2
-154.59,61.309,21
-154.48,61.299,-0
-154.65,61.313,-5
-154.37,61.289,8.8
-154.14,61.268,0
-154.68,61.317,13
-154.64,61.313,4.7
-154.69,61.318,15
-154.64,61.313,-3
-154.23,61.276,1.5
-154.29,61.282,-13
-154.52,61.303,13
-154.76,61.325,32
-154.76,61.324,28
-154.53,61.304,-13
-154.42,61.294,11
-154.74,61.323,29
-154.68,61.317,9
-154.52,61.303,8.7
-154.42,61.294,10
-154.49,61.3,9.1
-154.76,61.325,35
-154.13,61.268,-10
-154.38,61.291,14
-154.61,61.312,12
-154.5,61.302,-3
-154.42,61.294,-16
-154.49,61.301,15
-154.41,61.294,-10
-154.57,61.309,-9
-154.44,61.297,-1
-154.71,61.321,7.8
-154.43,61.297,-11
-154.74,61.324,28
-154.42,61.295,6
-154.16,61.271,5.9
-154.13,61.269,-7
-154.57,61.309,-3
-154.41,61.295,2.9
-154.48,61.301,-0
-154.41,61.295,-1
-154.41,61.295,-9
-154.4,61.294,13
-154.63,61.315,-0
-154.75,61.325,34
-154.13,61.269,-10
-154.34,61.289,12
-154.64,61.316,11
-154.35,61.29,3.6
-154.4,61.294,3.8
-154.4,61.295,10
-154.57,61.31,5.5
-154.7,61.322,2
-154.64,61.317,6
-154.17,61.274,17
-154.37,61.292,8
-154.25,61.281,3.2
-154.19,61.275,1.2
-154.34,61.29,12
-154.54,61.308,-0
-154.55,61.309,4.2
-154.74,61.326,30
-154.4,61.295,1.5
-154.38,61.293,9.7
-154.71,61.323,8.6
-154.55,61.309,15
-154.48,61.303,3
-154.39,61.295,3.7
-154.37,61.293,4.3
-154.37,61.293,0.2
-154.54,61.309,-17
-154.44,61.3,7.6
-154.42,61.298,22
-154.7,61.323,9.4
-154.44,61.3,15
-154.71,61.324,3.5
-154.42,61.298,7.1
-154.5,61.305,-18
-154.3,61.288,-13
-154.61,61.315,16
-154.38,61.295,0.5
-154.42,61.299,4.1
-154.76,61.329,35
-154.51,61.307,-2
-154.31,61.289,-5
-154.54,61.31,-4
-154.38,61.296,0.6
-154.62,61.317,0.4
-154.41,61.299,15
-154.2,61.279,-3
-154.72,61.326,0.6
-154.31,61.289,-6
-154.5,61.307,-22
-154.51,61.307,-8
-154.45,61.303,-22
-154.34,61.293,17
-154.51,61.308,-8
-154.15,61.275,-9
-154.51,61.308,2
-154.67,61.323,12
-154.56,61.312,15
-154.29,61.289,-12
-154.37,61.295,1
-154.55,61.312,-17
-154.59,61.316,13
-154.3,61.29,-1
-154.67,61.322,20
-154.44,61.303,-1
-154.6,61.316,8.9
-154.51,61.309,1.5
-154.65,61.321,-9
-154.15,61.275,-12
-154.28,61.288,-18
-154.37,61.296,-2
-154.28,61.288,-21
-154.67,61.323,7.6
-154.4,61.299,-15
-154.74,61.33,28
-154.53,61.311,-5
-154.49,61.307,-0
-154.66,61.322,7.9
-154.71,61.328,-4
-154.7,61.327,-1
-154.43,61.302,0.6
-154.26,61.287,3.1
-154.4,61.3,6.4
-154.4,61.3,-3
-154.76,61.332,48
-154.48,61.307,-7
-154.67,61.324,11
-154.33,61.294,8.7
-154.38,61.298,3.8
-154.66,61.323,5.9
-154.36,61.296,0.6
-154.4,61.3,-13
-154.74,61.33,13
-154.55,61.314,-2
-154.14,61.277,-8
-154.75,61.331,35
-154.3,61.291,5.3
-154.65,61.323,5.7
-154.76,61.333,49
-154.42,61.302,0.4
-154.4,61.301,8.4
-154.55,61.314,-2
-154.67,61.325,-0
-154.05,61.268,-13
-154.74,61.331,27
-154.4,61.301,-2
-154.65,61.323,2.4
-154.36,61.297,6.8
-154.44,61.305,11
-154.71,61.329,-0
-154.31,61.293,0.1
-154.67,61.325,1.4
-154.28,61.29,-7
-154.47,61.307,-23
-154.66,61.325,15
-154.43,61.304,-6
-154.33,61.295,13
-154.69,61.327,-10
-154.3,61.293,11
-154.31,61.294,-5
-154.45,61.306,3
-154.43,61.304,-1
-154.76,61.334,37
-154.73,61.332,5.1
-154.43,61.305,11
-154.28,61.291,-9
-154.16,61.28,-2
-154.58,61.319,31
-154.65,61.324,-2
-154.74,61.333,5.1
-154.74,61.333,-5
-154.75,61.333,0.7
-154.66,61.326,4.6
-154.32,61.295,16
-154.41,61.304,1.8
-154.7,61.33,-10
-154.38,61.301,2.3
-154.57,61.318,12
-154.73,61.332,1.1
-154.65,61.326,11
-154.74,61.333,-5
-154.76,61.335,22
-154.76,61.335,20
-154.36,61.3,36
-154.73,61.333,-6
-154.58,61.32,40
-154.54,61.316,4.5
-154.45,61.308,0.1
-154.47,61.31,13
-154.73,61.333,-11
-154.47,61.31,23
-154.14,61.28,10
-154.53,61.316,20
-154.44,61.308,-20
-154.4,61.304,7.1
-154.73,61.334,-10
-154.36,61.301,7.7
-154.57,61.32,-9
-154.54,61.318,-4
-154.35,61.3,21
-154.71,61.332,0.1
-154.46,61.311,-4
-154.3,61.295,3.3
-154.69,61.331,-15
-154.35,61.3,24
-154.7,61.332,-11
-154.7,61.332,-2
-154.05,61.273,12
-154.05,61.273,10
-154.07,61.275,-1
-154.73,61.336,8.2
-154.1,61.278,12
-154.55,61.319,-6
-154.53,61.318,-0
-154.49,61.315,10
-154.42,61.308,-4
-154.6,61.324,21
-154.33,61.299,19
-154.49,61.315,12
-154.33,61.3,12
-154.64,61.328,15
-154.54,61.319,-12
-154.24,61.292,7.2
-154.53,61.318,-1
-154.62,61.326,11
-154.48,61.314,8.7
-154.55,61.321,-6
-154.61,61.326,31
-154.67,61.331,5.8
-154.54,61.319,2.3
-154.06,61.275,-10
-154.3,61.298,14
-154.74,61.337,-0
-154.48,61.314,9.9
-154.48,61.314,4
-154.64,61.329,10
-154.6,61.326,20
-154.33,61.301,22
-154.34,61.302,13
-154.16,61.286,16
-154.45,61.312,2.9
-154.36,61.304,23
-154.68,61.333,-5
-154.54,61.32,2.9
-154.17,61.287,5.4
-154.36,61.304,33
-154.43,61.31,-10
-154.74,61.338,-0
-154.48,61.315,17
-154.03,61.274,-8
-154.38,61.306,3.9
-154.31,61.3,13
-154.36,61.305,32
-154.75,61.34,-23
-154.6,61.327,17
-154.64,61.331,12
-154.45,61.314,-1
-154.69,61.335,-5
-154.57,61.324,6.3
-154.64,61.33,13
-154.24,61.294,2.3
-154.61,61.329,41
-154.31,61.302,16
-154.75,61.341,-2
-154.47,61.316,6.2
-154.37,61.307,19
-154.64,61.332,13
-154.64,61.331,17
-154.33,61.304,-0
-154.16,61.288,-0
-154.31,61.302,6.5
-154.38,61.308,3.1
-154.61,61.33,40
-154.23,61.295,9.2
-154.18,61.291,3.6
-154.47,61.317,6.8
-154.51,61.321,16
-154.17,61.29,-11
-154.46,61.317,-2
-154.16,61.29,-6
-154.46,61.317,6.5
-154.35,61.307,22
-154.07,61.282,2.3
-154.06,61.28,-7
-154.46,61.317,1
-154.18,61.292,4.5
-154.55,61.326,-3
-154.07,61.282,13
-154.18,61.292,15
-154.41,61.313,-9
-154.16,61.291,-8
-154.49,61.321,23
-154.3,61.304,18
-154.16,61.29,-8
-154.41,61.314,-17
-154.49,61.321,28
-154.17,61.291,-5
-154.56,61.327,6.9
-154.65,61.335,14
-154.23,61.297,5.1
-154.15,61.29,5
-154.45,61.318,9.9
-154.02,61.278,-9
-154.47,61.32,4.7
-154.7,61.34,-11
-154.45,61.318,1.4
-154.32,61.306,23
-154.57,61.328,26
-154.36,61.309,-3
-154.46,61.319,15
-154.22,61.297,7.6
-154.06,61.282,8.5
-154.45,61.318,0.5
-154.3,61.304,11
-154.39,61.313,-7
-154.59,61.331,27
-154.54,61.327,-2
-154.55,61.327,-0
-154.37,61.311,1.6
-154.18,61.294,15
-154.3,61.305,16
-154.17,61.293,6
-154.54,61.327,-5
-154.4,61.315,11
-154.12,61.289,30
-154.34,61.309,8.5
-154.54,61.327,-6
-154.32,61.307,18
-154.35,61.31,25
-154.27,61.303,-3
-154.49,61.323,6.1
-154.7,61.342,-7
-154.56,61.329,8.3
-154.27,61.303,-0
-154.49,61.323,-6
-154.37,61.313,-4
-154.12,61.29,22
-154.31,61.307,-0
-154.73,61.345,-17
-154.57,61.331,15
-154.72,61.345,-14
-154.62,61.336,25
-154.49,61.324,8.7
-154.14,61.292,19
-154.49,61.324,6.3
-154.6,61.334,26
-154.72,61.345,-5
-154.49,61.325,-2
-154.49,61.325,9.4
-154.44,61.32,26
-154.2,61.299,-4
-154.32,61.309,14
-154.02,61.282,4.5
-154.36,61.313,-1
-154.31,61.309,-0
-154.58,61.333,14
-154.1,61.29,14
-154.39,61.316,16
-154.1,61.29,12
-154.09,61.289,13
-154.31,61.309,-2
-154.18,61.297,21
-154.02,61.283,2.6
-154.49,61.326,14
-154.58,61.334,37
-154.14,61.293,-0
-154.36,61.314,-16
-154.29,61.307,8
-154.29,61.308,3.2
-154.18,61.298,14
-154.31,61.31,3.7
-154.31,61.309,4.3
-154.36,61.315,-0
-154.47,61.324,10
-154.52,61.329,16
-154.28,61.308,9.4
-154.37,61.316,4.7
-154.41,61.32,-5
-154.4,61.319,6.5
-154.6,61.337,37
-154.34,61.314,16
-154.37,61.316,3.9
-154.36,61.316,0.4
-154.41,61.32,-13
-154.56,61.333,2.6
-154.5,61.328,8.5
-154.08,61.29,22
-154.42,61.321,-5
-154.44,61.323,15
-154.69,61.345,10
-154.56,61.334,8.2
-154.08,61.29,16
-154.64,61.341,15
-154.33,61.314,1
-154.08,61.291,22
-154.41,61.321,0.9
-154.54,61.332,8.8
-154.08,61.291,22
-154.28,61.309,4.3
-154.57,61.335,29
-154.25,61.307,19
-154.34,61.315,-2
-154.61,61.339,28
-154.29,61.311,5.1
-154.3,61.312,4.1
-154.55,61.334,-11
-154.19,61.301,14
-154.73,61.35,6.4
-154.55,61.334,-9
-154.64,61.343,13
-154.3,61.312,16
-154.28,61.31,8.1
-154.65,61.344,7.2
-154.04,61.288,-1
-154.72,61.35,7.5
-154.34,61.316,1.5
-154.61,61.34,20
-154.59,61.339,37
-154.6,61.34,31
-154.63,61.343,15
-154.59,61.339,36
-154.44,61.326,-0
-154.61,61.341,31
-154.47,61.329,16
-154.19,61.303,15
-154.56,61.337,32
-154.29,61.312,11
-154.41,61.323,-6
-154.63,61.343,14
-154.57,61.337,29
-154.67,61.347,13
-154.35,61.318,-1
-154.49,61.331,7.8
-154.49,61.331,11
-154.37,61.32,13
-154.4,61.323,12
-154.56,61.338,38
-154.74,61.353,14
-154.41,61.324,-17
-154.66,61.346,10
-154.34,61.318,-3
-154.67,61.348,10
-154.29,61.313,13
-154.54,61.336,3.3
-154.39,61.323,24
-154.74,61.354,21
-154.12,61.298,-1
-154.12,61.298,1.9
-154.49,61.332,21
-154.74,61.355,17
-154.74,61.355,22
-154.65,61.347,20
-154.74,61.355,31
-154.3,61.316,21
-154.74,61.355,24
-154.43,61.327,7
-154.63,61.345,7.3
-154.59,61.342,34
-154.49,61.333,11
-154.61,61.344,24
-154.49,61.333,20
-154.66,61.348,23
-154.58,61.342,28
-154.46,61.331,4.8
-154.41,61.327,-15
-154.43,61.328,16
-154.48,61.332,15
-154.47,61.332,12
-154.4,61.326,8.6
-154.48,61.333,21
-154.65,61.349,10
-154.6,61.343,22
-154.46,61.331,21
-154.46,61.331,7
-154.36,61.322,4.9
-154.64,61.348,11
-154.52,61.337,7.2
-154.14,61.303,-22
-154.36,61.323,5.4
-154.6,61.344,24
-154.53,61.338,5.3
-154.14,61.303,-20
-154.36,61.323,5.9
-154.49,61.335,12
-154.73,61.356,19
-154.6,61.345,29
-154.72,61.356,15
-154.66,61.35,10
-154.37,61.325,29
-154.72,61.356,7.7
-154.43,61.33,-0
-154.14,61.304,-17
-154.47,61.334,20
-154.74,61.357,14
-154.56,61.342,33
-154.59,61.345,29
-154.66,61.351,13
-154.37,61.325,-0
-154.14,61.304,-1
-154.49,61.336,13
-154.43,61.331,-3
-154.5,61.336,3.3
-154.48,61.335,15
-154.27,61.316,-1
-154.73,61.358,17
-154.74,61.359,-9
-154.66,61.352,2.7
-154.42,61.33,-9
-154.18,61.308,-1
-154.43,61.331,13
-154.41,61.33,-10
-154.63,61.349,11
-154.73,61.358,21
-154.43,61.331,-2
-154.34,61.323,1.1
-154.53,61.341,10
-154.54,61.342,0.1
-154.51,61.339,23
-154.27,61.317,9.5
-154.73,61.359,10
-154.52,61.34,8.2
-154.74,61.359,-0
-154.7,61.356,-2
-154.54,61.342,-3
-154.29,61.32,-0
-154.07,61.299,15
-154.68,61.355,0.9
-154.4,61.329,-2
-154.44,61.333,-10
-154.46,61.335,12
-154.64,61.351,11
-154.24,61.316,8.5
-154.29,61.32,8.4
-154.6,61.348,16
-154.67,61.354,-2
-154.75,61.361,-0
-154.4,61.33,-4
-154.4,61.33,3.1
-154.69,61.356,8.9
-154.47,61.336,20
-154.72,61.359,26
-154.41,61.332,-5
-154.52,61.341,11
-154.5,61.339,16
-154.66,61.354,11
-154.6,61.349,16
-154.69,61.357,7.3
-154.37,61.328,30
-154.47,61.337,14
-154.21,61.314,10
-154.72,61.36,25
-154.38,61.329,10
-154.65,61.353,26
-154.35,61.327,18
-154.64,61.353,-6
-154.35,61.327,13
-154.51,61.342,17
-154.55,61.345,-0
-154.4,61.332,2.8
-154.65,61.354,15
-154.72,61.36,26
-154.51,61.342,10
-154.71,61.359,-3
-154.69,61.358,1.1
-154.14,61.309,-1
-154.66,61.356,-0
-154.37,61.33,22
-154.54,61.345,0.8
-154.54,61.345,-7
-154.55,61.346,-10
-154.4,61.332,-11
-154.72,61.361,16
-154.64,61.354,-6
-154.55,61.347,10
-154.56,61.348,23
-154.61,61.352,22
-154.14,61.31,7.6
-154.41,61.334,-1
-154.54,61.346,-10
-154.53,61.345,16
-154.61,61.352,18
-154.64,61.355,19
-154.57,61.349,0.8
-154.34,61.328,6.8
-154.41,61.334,5.7
-154.2,61.315,-7
-154.43,61.336,6
-154.33,61.327,26
-154.43,61.337,15
